participant,trial,task,sentence,answer,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer.1,response,correctness,rt
5f1ace65d6e11922208bb234,39,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,chimpanzee,No,No,1,509
5f1ace65d6e11922208bb234,40,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,1,kangaroo,No,No,1,774.6
604e634b32d4a6d79fe6dff9,1,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,986.9
604e634b32d4a6d79fe6dff9,2,phon_replication,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,motorbike,No,No,1,975.8
604e634b32d4a6d79fe6dff9,3,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,517.8
604e634b32d4a6d79fe6dff9,4,phon_replication,bkbf0411,The jam jar was full,jam,jar,full,3,slipper,Yes,Yes,1,407.5
604e634b32d4a6d79fe6dff9,5,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,1093.9
604e634b32d4a6d79fe6dff9,6,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,407.2
604e634b32d4a6d79fe6dff9,7,phon_replication,bkbf0912,The lady packed her bag,lady,packed,bag,3,basketball,No,No,1,426.1
604e634b32d4a6d79fe6dff9,8,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,525.4
604e634b32d4a6d79fe6dff9,9,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,402.4
604e634b32d4a6d79fe6dff9,10,phon_replication,bkbf0201,The ladder's near the door,ladders,near,door,1,cupboard,Yes,No,0,524.2
604e634b32d4a6d79fe6dff9,11,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,2,woodpecker,No,No,1,588.9
604e634b32d4a6d79fe6dff9,12,phon_replication,bkbf0906,A letter fell on the mat,letter,fell,mat,0,camera,No,Yes,0,386.1
604e634b32d4a6d79fe6dff9,13,phon_replication,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,393.9
604e634b32d4a6d79fe6dff9,14,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,640.2
604e634b32d4a6d79fe6dff9,15,phon_replication,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,dolphin,Yes,Yes,1,359.6
604e634b32d4a6d79fe6dff9,16,phon_replication,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,407.4
604e634b32d4a6d79fe6dff9,17,phon_replication,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,scissors,Yes,Yes,1,343.1
604e634b32d4a6d79fe6dff9,18,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,300.5
604e634b32d4a6d79fe6dff9,19,phon_replication,bkbf0714,The orange was quite sweet,orange,quite,sweet,2,microphone,No,No,1,310.4
604e634b32d4a6d79fe6dff9,20,phon_replication,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,No,1,468.6
604e634b32d4a6d79fe6dff9,21,phon_replication,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,Yes,1,366
604e634b32d4a6d79fe6dff9,22,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,357.8
604e634b32d4a6d79fe6dff9,23,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,565.1
604e634b32d4a6d79fe6dff9,24,phon_replication,bkbf0615,The broom stood in the corner,broom,stood,corner,2,trampoline,No,No,1,437
604e634b32d4a6d79fe6dff9,25,phon_replication,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,detector,No,No,1,370.3
604e634b32d4a6d79fe6dff9,26,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,414.2
604e634b32d4a6d79fe6dff9,27,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,No,1,523.1
604e634b32d4a6d79fe6dff9,28,phon_replication,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,574.2
604e634b32d4a6d79fe6dff9,29,phon_replication,bkbf0414,The cooks making a cake,cooks,making,cake,2,turbine,Yes,No,0,332.6
604e634b32d4a6d79fe6dff9,30,phon_replication,bkbf0109,The postman shut the gate,postman,shut,gate,1,guitar,Yes,Yes,1,379.1
604e634b32d4a6d79fe6dff9,31,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,338.9
604e634b32d4a6d79fe6dff9,32,phon_replication,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,statue,Yes,Yes,1,343
604e634b32d4a6d79fe6dff9,33,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,398.5
604e634b32d4a6d79fe6dff9,34,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,298.4
604e634b32d4a6d79fe6dff9,35,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,No,0,2387
604e634b32d4a6d79fe6dff9,36,phon_replication,bkbf0216,The school finished early,school,finished,early,3,headphones,Yes,No,0,340
604e634b32d4a6d79fe6dff9,37,phon_replication,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,Yes,1,369.6
604e634b32d4a6d79fe6dff9,38,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,341.8
604e634b32d4a6d79fe6dff9,39,phon_replication,bkbf0501,The bath towel was wet,bath,towel,wet,2,container,No,No,1,739.4
604e634b32d4a6d79fe6dff9,40,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,Yes,0,391.7
611e1863e4d7d4394472e628,1,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,1637.6
611e1863e4d7d4394472e628,2,phon_replication,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,dolphin,Yes,Yes,1,1092.4
611e1863e4d7d4394472e628,3,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,735.1
611e1863e4d7d4394472e628,4,phon_replication,bkbf0109,The postman shut the gate,postman,shut,gate,0,guitar,Yes,Yes,1,486.1
611e1863e4d7d4394472e628,5,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,No,0,1178.8
611e1863e4d7d4394472e628,6,phon_replication,bkbf0414,The cooks making a cake,cooks,making,cake,3,turbine,Yes,Yes,1,555.5
611e1863e4d7d4394472e628,7,phon_replication,bkbf0201,The ladder's near the door,ladders,near,door,0,cupboard,Yes,Yes,1,1563.5
611e1863e4d7d4394472e628,8,phon_replication,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,statue,Yes,Yes,1,632.1
611e1863e4d7d4394472e628,9,phon_replication,bkbf0501,The bath towel was wet,bath,towel,wet,2,container,No,No,1,1035.9
611e1863e4d7d4394472e628,10,phon_replication,bkbf0615,The broom stood in the corner,broom,stood,corner,2,trampoline,No,No,1,1116.8
611e1863e4d7d4394472e628,11,phon_replication,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,scissors,Yes,No,0,486.5
611e1863e4d7d4394472e628,12,phon_replication,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,detector,No,No,1,457.3
611e1863e4d7d4394472e628,13,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,550.0999999
611e1863e4d7d4394472e628,14,phon_replication,bkbf0912,The lady packed her bag,lady,packed,bag,3,basketball,No,No,1,765.9000001
611e1863e4d7d4394472e628,15,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,571.5
611e1863e4d7d4394472e628,16,phon_replication,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,836.7
611e1863e4d7d4394472e628,17,phon_replication,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,1016.6
611e1863e4d7d4394472e628,18,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,No,0,1057.6
611e1863e4d7d4394472e628,19,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,547.7
611e1863e4d7d4394472e628,20,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,1033.2
611e1863e4d7d4394472e628,21,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,529.9
611e1863e4d7d4394472e628,22,phon_replication,bkbf0210,The police chased the car,police,chased,car,2,boiler,Yes,No,0,399.3
611e1863e4d7d4394472e628,23,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,449.1
611e1863e4d7d4394472e628,24,phon_replication,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,Yes,1,527
611e1863e4d7d4394472e628,25,phon_replication,bkbf0216,The school finished early,school,finished,early,3,headphones,Yes,Yes,1,673.9
611e1863e4d7d4394472e628,26,phon_replication,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,370.3000001
611e1863e4d7d4394472e628,27,phon_replication,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,microphone,No,Yes,0,361.6
611e1863e4d7d4394472e628,28,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,536.9000001
611e1863e4d7d4394472e628,29,phon_replication,bkbf0906,A letter fell on the mat,letter,fell,mat,3,camera,No,Yes,0,556.9
611e1863e4d7d4394472e628,30,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,451.1
611e1863e4d7d4394472e628,31,phon_replication,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,No,1,682.4000001
611e1863e4d7d4394472e628,32,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,823.3
611e1863e4d7d4394472e628,33,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,749.6
611e1863e4d7d4394472e628,34,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,339.6999999
611e1863e4d7d4394472e628,35,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,0,lizard,Yes,Yes,1,577.6999999
611e1863e4d7d4394472e628,36,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,469.1999999
611e1863e4d7d4394472e628,37,phon_replication,bkbf0411,The jam jar was full,jam,jar,full,3,slipper,Yes,Yes,1,336.1999999
611e1863e4d7d4394472e628,38,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,570.4
611e1863e4d7d4394472e628,39,phon_replication,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,motorbike,No,No,1,467.5
611e1863e4d7d4394472e628,40,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,421.2
612e309706778a2e8d27df01,1,phon_replication,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,1264.5
612e309706778a2e8d27df01,2,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,Yes,1,1264.7
612e309706778a2e8d27df01,3,phon_replication,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,dolphin,Yes,Yes,1,858.2
612e309706778a2e8d27df01,4,phon_replication,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,motorbike,No,No,1,671
612e309706778a2e8d27df01,5,phon_replication,bkbf0501,The bath towel was wet,bath,towel,wet,0,container,No,No,1,694
612e309706778a2e8d27df01,6,phon_replication,bkbf0201,The ladder's near the door,ladders,near,door,1,cupboard,Yes,No,0,871.6
612e309706778a2e8d27df01,7,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,No,0,749
612e309706778a2e8d27df01,8,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,733.2
612e309706778a2e8d27df01,9,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,482.3
612e309706778a2e8d27df01,10,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,1923.4
612e309706778a2e8d27df01,11,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,1126.3
612e309706778a2e8d27df01,12,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,488.5
612e309706778a2e8d27df01,13,phon_replication,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,statue,Yes,Yes,1,655.5
612e309706778a2e8d27df01,14,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,727.7
612e309706778a2e8d27df01,15,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,563.9
612e309706778a2e8d27df01,16,phon_replication,bkbf0912,The lady packed her bag,lady,packed,bag,3,basketball,No,No,1,1029.6
612e309706778a2e8d27df01,17,phon_replication,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,1432.8
612e309706778a2e8d27df01,18,phon_replication,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,No,1,839.2
612e309706778a2e8d27df01,19,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,2,cockerel,No,Yes,0,428
612e309706778a2e8d27df01,20,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,667
612e309706778a2e8d27df01,21,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,374.4
612e309706778a2e8d27df01,22,phon_replication,bkbf0109,The postman shut the gate,postman,shut,gate,3,guitar,Yes,Yes,1,381.2
612e309706778a2e8d27df01,23,phon_replication,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,scissors,Yes,Yes,1,410.8
612e309706778a2e8d27df01,24,phon_replication,bkbf0615,The broom stood in the corner,broom,stood,corner,3,trampoline,No,No,1,357.3
612e309706778a2e8d27df01,25,phon_replication,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,454.2
612e309706778a2e8d27df01,26,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,734.8
612e309706778a2e8d27df01,27,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,410.2
612e309706778a2e8d27df01,28,phon_replication,bkbf0216,The school finished early,school,finished,early,3,headphones,Yes,Yes,1,617.3
612e309706778a2e8d27df01,29,phon_replication,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,detector,No,No,1,471.8
612e309706778a2e8d27df01,30,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,738.1
612e309706778a2e8d27df01,31,phon_replication,bkbf0411,The jam jar was full,jam,jar,full,3,slipper,Yes,Yes,1,639.4
612e309706778a2e8d27df01,32,phon_replication,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,microphone,No,No,1,611.5
612e309706778a2e8d27df01,33,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,413.9
612e309706778a2e8d27df01,34,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,1,lizard,Yes,Yes,1,775
612e309706778a2e8d27df01,35,phon_replication,bkbf0906,A letter fell on the mat,letter,fell,mat,1,camera,No,Yes,0,572.1
612e309706778a2e8d27df01,36,phon_replication,bkbf0414,The cooks making a cake,cooks,making,cake,3,turbine,Yes,Yes,1,495.8
612e309706778a2e8d27df01,37,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,470.2
612e309706778a2e8d27df01,38,phon_replication,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,Yes,1,533.2
612e309706778a2e8d27df01,39,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,531.4
612e309706778a2e8d27df01,40,phon_replication,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,No,0,353.8
6133e26782a731be97c9fbe9,1,phon_replication,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,timeout,0,3000.542
6133e26782a731be97c9fbe9,2,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,Yes,0,523.4000001
6133e26782a731be97c9fbe9,3,phon_replication,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,340.5999999
6133e26782a731be97c9fbe9,4,phon_replication,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,motorbike,No,Yes,0,431.5
6133e26782a731be97c9fbe9,5,phon_replication,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,712.4000001
6133e26782a731be97c9fbe9,6,phon_replication,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,microphone,No,No,1,531.8
6133e26782a731be97c9fbe9,7,phon_replication,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,Yes,1,425.1000001
6133e26782a731be97c9fbe9,8,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,2,chimpanzee,No,No,1,396.3
6133e26782a731be97c9fbe9,9,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,397.8000002
6133e26782a731be97c9fbe9,10,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,548.8
6133e26782a731be97c9fbe9,11,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,Yes,0,479.7
6133e26782a731be97c9fbe9,12,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,No,0,441.8000002
6133e26782a731be97c9fbe9,13,phon_replication,bkbf0615,The broom stood in the corner,broom,stood,corner,1,trampoline,No,No,1,324.5999999
6133e26782a731be97c9fbe9,14,phon_replication,bkbf0201,The ladder's near the door,ladders,near,door,0,cupboard,Yes,Yes,1,402.4000001
6133e26782a731be97c9fbe9,15,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,2,giraffe,Yes,Yes,1,460.3999999
6133e26782a731be97c9fbe9,16,phon_replication,bkbf0216,The school finished early,school,finished,early,3,headphones,Yes,Yes,1,375.8999999
6133e26782a731be97c9fbe9,17,phon_replication,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,detector,No,No,1,453.4000001
6133e26782a731be97c9fbe9,18,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,0,lizard,Yes,Yes,1,361.0999999
6133e26782a731be97c9fbe9,19,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,2,dragonfly,No,No,1,440.8
6133e26782a731be97c9fbe9,20,phon_replication,bkbf0906,A letter fell on the mat,letter,fell,mat,0,camera,No,Yes,0,414.7
6133e26782a731be97c9fbe9,21,phon_replication,bkbf0411,The jam jar was full,jam,jar,full,3,slipper,Yes,Yes,1,775.1000001
6133e26782a731be97c9fbe9,22,phon_replication,bkbf0210,The police chased the car,police,chased,car,0,boiler,Yes,Yes,1,419.3999999
6133e26782a731be97c9fbe9,23,phon_replication,bkbf0414,The cooks making a cake,cooks,making,cake,3,turbine,Yes,No,0,366.6999998
6133e26782a731be97c9fbe9,24,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,416.3
6133e26782a731be97c9fbe9,25,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,633.8
6133e26782a731be97c9fbe9,26,phon_replication,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,dolphin,Yes,Yes,1,446.5
6133e26782a731be97c9fbe9,27,phon_replication,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,487.1000001
6133e26782a731be97c9fbe9,28,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,433.5999999
6133e26782a731be97c9fbe9,29,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,442.8
6133e26782a731be97c9fbe9,30,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,2,mosquito,No,No,1,794.3999999
6133e26782a731be97c9fbe9,31,phon_replication,bkbf0501,The bath towel was wet,bath,towel,wet,2,container,No,No,1,408.0999999
6133e26782a731be97c9fbe9,32,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,413.5
6133e26782a731be97c9fbe9,33,phon_replication,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,statue,Yes,Yes,1,483.4000001
6133e26782a731be97c9fbe9,34,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,No,1,1367.5
6133e26782a731be97c9fbe9,35,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,374.3999999
6133e26782a731be97c9fbe9,36,phon_replication,bkbf0109,The postman shut the gate,postman,shut,gate,3,guitar,Yes,Yes,1,345.7
6133e26782a731be97c9fbe9,37,phon_replication,bkbf0912,The lady packed her bag,lady,packed,bag,3,basketball,No,No,1,445.5999999
